skill_id,event_timestamp,created_timestamp,curriculum_score,industry_score,practical_score,projects_completed,internships_completed,certifications,coding_score,communication_score,problem_solving_score,teamwork_score,industry_demand_score,curriculum_relevance_score,skill_gap,employability_score,gap_level
SKILL_441,2026-01-01 00:07:20+00:00,2026-01-01 00:07:21+00:00,89.0,68.0,62.0,2,1,4,49.0,36.0,86.0,78.0,98.0,62.0,0.0,81.8,Low
SKILL_442,2026-01-01 00:07:21+00:00,2026-01-01 00:07:22+00:00,41.0,82.0,67.0,4,1,0,93.0,45.0,56.0,100.0,88.0,50.0,41.0,76.9,High
SKILL_443,2026-01-01 00:07:22+00:00,2026-01-01 00:07:23+00:00,59.0,94.0,86.0,4,2,2,50.0,48.0,73.0,62.0,76.0,72.0,35.0,84.15,High
SKILL_444,2026-01-01 00:07:23+00:00,2026-01-01 00:07:24+00:00,89.0,88.0,38.0,1,0,4,76.0,87.0,93.0,73.0,59.0,51.0,0.0,83.35,Low
SKILL_445,2026-01-01 00:07:24+00:00,2026-01-01 00:07:25+00:00,37.0,58.0,39.0,3,0,2,40.0,46.0,72.0,53.0,47.0,52.0,21.0,54.95,Medium
SKILL_446,2026-01-01 00:07:25+00:00,2026-01-01 00:07:26+00:00,89.0,97.0,76.0,3,2,4,79.0,42.0,50.0,43.0,58.0,57.0,8.0,90.5,Low
SKILL_447,2026-01-01 00:07:26+00:00,2026-01-01 00:07:27+00:00,49.0,46.0,70.0,5,0,4,78.0,35.0,44.0,90.0,93.0,69.0,0.0,75.45,Low
SKILL_448,2026-01-01 00:07:27+00:00,2026-01-01 00:07:28+00:00,46.0,64.0,89.0,1,1,0,70.0,57.0,77.0,40.0,91.0,49.0,18.0,68.6,Medium
SKILL_449,2026-01-01 00:07:28+00:00,2026-01-01 00:07:29+00:00,59.0,57.0,91.0,4,2,3,52.0,93.0,94.0,97.0,72.0,95.0,0.0,93.35,Low
SKILL_450,2026-01-01 00:07:29+00:00,2026-01-01 00:07:30+00:00,43.0,79.0,75.0,0,1,2,60.0,42.0,40.0,58.0,92.0,83.0,36.0,62.65,High
SKILL_451,2026-01-01 00:07:30+00:00,2026-01-01 00:07:31+00:00,47.0,44.0,54.0,3,1,1,100.0,79.0,81.0,97.0,56.0,91.0,0.0,78.15,Low
SKILL_452,2026-01-01 00:07:31+00:00,2026-01-01 00:07:32+00:00,84.0,86.0,84.0,2,2,2,87.0,60.0,48.0,79.0,88.0,68.0,2.0,91.15,Low
SKILL_453,2026-01-01 00:07:32+00:00,2026-01-01 00:07:33+00:00,35.0,90.0,72.0,5,2,2,89.0,94.0,93.0,67.0,63.0,72.0,55.0,89.9,High
SKILL_454,2026-01-01 00:07:33+00:00,2026-01-01 00:07:34+00:00,95.0,88.0,66.0,1,2,1,74.0,72.0,88.0,56.0,60.0,72.0,0.0,87.95,Low
SKILL_455,2026-01-01 00:07:34+00:00,2026-01-01 00:07:35+00:00,69.0,99.0,74.0,5,2,4,60.0,59.0,99.0,40.0,67.0,95.0,30.0,92.75,High
SKILL_456,2026-01-01 00:07:35+00:00,2026-01-01 00:07:36+00:00,77.0,62.0,59.0,4,2,1,55.0,91.0,57.0,79.0,88.0,62.0,0.0,83.7,Low
SKILL_457,2026-01-01 00:07:36+00:00,2026-01-01 00:07:37+00:00,81.0,79.0,80.0,1,2,1,82.0,40.0,43.0,91.0,75.0,65.0,0.0,83.35,Low
SKILL_458,2026-01-01 00:07:37+00:00,2026-01-01 00:07:38+00:00,82.0,84.0,78.0,3,0,4,51.0,62.0,75.0,100.0,69.0,94.0,2.0,87.85,Low
SKILL_459,2026-01-01 00:07:38+00:00,2026-01-01 00:07:39+00:00,40.0,50.0,67.0,5,0,2,48.0,100.0,74.0,37.0,99.0,97.0,10.0,69.7,Low
SKILL_460,2026-01-01 00:07:39+00:00,2026-01-01 00:07:40+00:00,67.0,63.0,48.0,1,0,3,69.0,96.0,35.0,59.0,89.0,93.0,0.0,68.5,Low
SKILL_461,2026-01-01 00:07:40+00:00,2026-01-01 00:07:41+00:00,68.0,64.0,45.0,1,0,2,57.0,59.0,50.0,88.0,95.0,53.0,0.0,65.65,Low
SKILL_462,2026-01-01 00:07:41+00:00,2026-01-01 00:07:42+00:00,76.0,58.0,63.0,3,2,1,68.0,79.0,40.0,55.0,50.0,76.0,0.0,78.5,Low
SKILL_463,2026-01-01 00:07:42+00:00,2026-01-01 00:07:43+00:00,82.0,82.0,68.0,1,1,0,52.0,94.0,49.0,38.0,84.0,53.0,0.0,73.2,Low
SKILL_464,2026-01-01 00:07:43+00:00,2026-01-01 00:07:44+00:00,43.0,65.0,33.0,0,2,2,86.0,39.0,54.0,52.0,91.0,46.0,22.0,60.25,Medium
SKILL_465,2026-01-01 00:07:44+00:00,2026-01-01 00:07:45+00:00,38.0,81.0,90.0,0,2,0,45.0,76.0,47.0,70.0,100.0,57.0,43.0,67.65,High
SKILL_466,2026-01-01 00:07:45+00:00,2026-01-01 00:07:46+00:00,71.0,49.0,81.0,1,1,3,57.0,74.0,98.0,57.0,73.0,58.0,0.0,79.8,Low
SKILL_467,2026-01-01 00:07:46+00:00,2026-01-01 00:07:47+00:00,39.0,94.0,60.0,1,2,0,36.0,59.0,47.0,92.0,79.0,62.0,55.0,64.35,High
SKILL_468,2026-01-01 00:07:47+00:00,2026-01-01 00:07:48+00:00,88.0,59.0,93.0,4,2,2,94.0,96.0,50.0,49.0,69.0,88.0,0.0,97.1,Low
SKILL_469,2026-01-01 00:07:48+00:00,2026-01-01 00:07:49+00:00,89.0,53.0,78.0,2,1,3,41.0,64.0,83.0,50.0,91.0,98.0,0.0,80.5,Low
SKILL_470,2026-01-01 00:07:49+00:00,2026-01-01 00:07:50+00:00,85.0,47.0,71.0,0,2,4,41.0,61.0,44.0,68.0,80.0,69.0,0.0,75.6,Low
SKILL_471,2026-01-01 00:07:50+00:00,2026-01-01 00:07:51+00:00,58.0,57.0,35.0,4,1,0,89.0,80.0,58.0,60.0,95.0,78.0,0.0,71.35,Low
SKILL_472,2026-01-01 00:07:51+00:00,2026-01-01 00:07:52+00:00,45.0,77.0,90.0,5,2,1,82.0,55.0,88.0,90.0,83.0,74.0,32.0,90.05,High
SKILL_473,2026-01-01 00:07:52+00:00,2026-01-01 00:07:53+00:00,85.0,59.0,88.0,0,0,0,63.0,97.0,90.0,69.0,47.0,98.0,0.0,79.8,Low
SKILL_474,2026-01-01 00:07:53+00:00,2026-01-01 00:07:54+00:00,74.0,46.0,56.0,0,2,3,75.0,76.0,67.0,84.0,80.0,81.0,0.0,78.75,Low
SKILL_475,2026-01-01 00:07:54+00:00,2026-01-01 00:07:55+00:00,93.0,56.0,77.0,4,2,3,81.0,96.0,48.0,97.0,92.0,75.0,0.0,99.0,Low
SKILL_476,2026-01-01 00:07:55+00:00,2026-01-01 00:07:56+00:00,94.0,63.0,52.0,1,1,1,61.0,49.0,84.0,70.0,99.0,52.0,0.0,76.15,Low
SKILL_477,2026-01-01 00:07:56+00:00,2026-01-01 00:07:57+00:00,37.0,86.0,90.0,5,0,4,35.0,68.0,96.0,65.0,69.0,82.0,49.0,80.0,High
SKILL_478,2026-01-01 00:07:57+00:00,2026-01-01 00:07:58+00:00,42.0,66.0,83.0,1,0,4,90.0,95.0,56.0,69.0,81.0,60.0,24.0,77.2,Medium
SKILL_479,2026-01-01 00:07:58+00:00,2026-01-01 00:07:59+00:00,92.0,88.0,72.0,0,1,1,38.0,73.0,40.0,54.0,60.0,95.0,0.0,73.1,Low
SKILL_480,2026-01-01 00:07:59+00:00,2026-01-01 00:08:00+00:00,71.0,79.0,71.0,0,1,0,98.0,56.0,68.0,89.0,73.0,82.0,8.0,78.85,Low
SKILL_481,2026-01-01 00:08:00+00:00,2026-01-01 00:08:01+00:00,67.0,57.0,94.0,0,0,3,38.0,61.0,77.0,93.0,76.0,77.0,0.0,74.55,Low
SKILL_482,2026-01-01 00:08:01+00:00,2026-01-01 00:08:02+00:00,75.0,94.0,89.0,5,1,1,90.0,47.0,90.0,52.0,98.0,57.0,19.0,92.85,Medium
SKILL_483,2026-01-01 00:08:02+00:00,2026-01-01 00:08:03+00:00,71.0,82.0,68.0,4,1,0,52.0,57.0,88.0,64.0,78.0,48.0,11.0,79.25,Low
SKILL_484,2026-01-01 00:08:03+00:00,2026-01-01 00:08:04+00:00,41.0,95.0,47.0,1,2,1,99.0,83.0,86.0,63.0,65.0,70.0,54.0,76.7,High
SKILL_485,2026-01-01 00:08:04+00:00,2026-01-01 00:08:05+00:00,43.0,98.0,76.0,3,1,2,90.0,85.0,54.0,61.0,82.0,52.0,55.0,81.25,High
SKILL_486,2026-01-01 00:08:05+00:00,2026-01-01 00:08:06+00:00,88.0,88.0,53.0,2,1,0,89.0,94.0,96.0,64.0,73.0,66.0,0.0,87.15,Low
SKILL_487,2026-01-01 00:08:06+00:00,2026-01-01 00:08:07+00:00,54.0,68.0,70.0,1,1,0,65.0,64.0,52.0,51.0,82.0,58.0,14.0,65.75,Medium
SKILL_488,2026-01-01 00:08:07+00:00,2026-01-01 00:08:08+00:00,80.0,95.0,51.0,2,2,2,91.0,78.0,69.0,35.0,96.0,65.0,15.0,84.55,Medium
SKILL_489,2026-01-01 00:08:08+00:00,2026-01-01 00:08:09+00:00,71.0,40.0,80.0,0,2,4,87.0,50.0,95.0,88.0,84.0,70.0,0.0,86.1,Low
SKILL_490,2026-01-01 00:08:09+00:00,2026-01-01 00:08:10+00:00,62.0,40.0,93.0,2,0,0,93.0,57.0,41.0,78.0,97.0,51.0,0.0,73.65,Low
SKILL_491,2026-01-01 00:08:10+00:00,2026-01-01 00:08:11+00:00,49.0,73.0,75.0,4,1,2,36.0,44.0,84.0,46.0,50.0,66.0,24.0,71.35,Medium
SKILL_492,2026-01-01 00:08:11+00:00,2026-01-01 00:08:12+00:00,54.0,40.0,83.0,4,1,2,52.0,40.0,79.0,57.0,67.0,70.0,0.0,73.5,Low
SKILL_493,2026-01-01 00:08:12+00:00,2026-01-01 00:08:13+00:00,41.0,54.0,73.0,2,1,0,70.0,89.0,98.0,91.0,49.0,46.0,13.0,75.55,Medium
SKILL_494,2026-01-01 00:08:13+00:00,2026-01-01 00:08:14+00:00,50.0,62.0,67.0,5,0,1,69.0,63.0,68.0,75.0,85.0,67.0,12.0,74.55,Medium
SKILL_495,2026-01-01 00:08:14+00:00,2026-01-01 00:08:15+00:00,37.0,97.0,61.0,1,2,0,35.0,95.0,48.0,86.0,76.0,50.0,60.0,67.3,High
SKILL_496,2026-01-01 00:08:15+00:00,2026-01-01 00:08:16+00:00,44.0,46.0,59.0,3,0,3,97.0,76.0,85.0,98.0,56.0,100.0,2.0,78.35,Low
SKILL_497,2026-01-01 00:08:16+00:00,2026-01-01 00:08:17+00:00,75.0,71.0,44.0,5,2,3,98.0,93.0,92.0,36.0,80.0,94.0,0.0,91.95,Low
SKILL_498,2026-01-01 00:08:17+00:00,2026-01-01 00:08:18+00:00,47.0,54.0,89.0,5,2,1,59.0,82.0,77.0,72.0,85.0,89.0,7.0,84.4,Low
SKILL_499,2026-01-01 00:08:18+00:00,2026-01-01 00:08:19+00:00,80.0,95.0,46.0,4,0,1,96.0,43.0,51.0,84.0,92.0,74.0,15.0,80.4,Medium
SKILL_500,2026-01-01 00:08:19+00:00,2026-01-01 00:08:20+00:00,92.0,50.0,50.0,1,2,4,58.0,51.0,52.0,76.0,92.0,64.0,0.0,78.6,Low
